source_platform,post_id,date,author_id,country,brand_origin,retailer,market_type,rating,engagement_count,text,sentiment_vader_existing,text_clean,vader_neg,vader_neu,vader_pos,vader_compound,textblob_polarity,textblob_subjectivity,bert_label,bert_confidence,bert_score
Google_Reviews,,2018-12-10,S Ho,UK,Global,Lidl,Individualistic,4,,Usually has a good stock of fresh fruit and veg. Fresh bakery goes very quickly. Make sure you acknowledge your parked car by scanning your receipt at the end of your shopping trip.,,Usually has a good stock of fresh fruit and veg. Fresh bakery goes very quickly. Make sure you acknowledge your parked car by scanning your receipt at the end of your shopping trip.,0.0,0.742,0.258,0.8428,0.33055555555555555,0.5648148148148148,positive,0.8822499513626099,1.0
Google_Reviews,,2019-12-10,Razvan Turturica,UK,Global,Lidl,Individualistic,4,,"More or less like every Lidl in a densely populated area. Great value and more or less everything that you need, but understaffed. If there will be an 3 more employees in the store everything will look much better. The fruit and vegetables ...aria-label: Read more of Razvan Turturica's review | More",,"More or less like every Lidl in a densely populated area. Great value and more or less everything that you need, but understaffed. If there will be an 3 more employees in the store everything will look much better. The fruit and vegetables ...aria-label: Read more of Razvan Turturica's review More",0.0,0.827,0.173,0.8332,0.3851851851851852,0.43148148148148147,positive,0.5788163542747498,1.0
Google_Reviews,,2020-12-10,Dezso Viktor,UK,Global,Lidl,Individualistic,5,,An absolute 5 star goes to the team. We've lost our wallet at the self-checkouts and they immediately reached out to us via social media and made all effort to contact us. Huge thanks goes out to Chris and the security guard on duty. ...aria-label: Read more of Dezso Viktor's review | More,,An absolute 5 star goes to the team. We've lost our wallet at the self-checkouts and they immediately reached out to us via social media and made all effort to contact us. Huge thanks goes out to Chris and the security guard on duty. ...aria-label: Read more of Dezso Viktor's review More,0.039,0.806,0.154,0.6908,0.3055555555555555,0.5111111111111112,positive,0.926032304763794,1.0
Google_Reviews,,2025-08-10,Shaz,UK,Global,Lidl,Individualistic,3,,Self serve only accepted cards,,Self serve only accepted cards,0.0,0.656,0.344,0.2732,0.0,1.0,neutral,0.87278151512146,0.0
Google_Reviews,,2025-10-10,fiona mullings,UK,Global,Lidl,Individualistic,4,,"Great selection of Flowers, not too pricey either 🥀🌷🥦🏵🌼🌸🌻",,"Great selection of Flowers, not too pricey either",0.0,0.631,0.369,0.6249,0.8,0.75,positive,0.9776878952980042,1.0
Google_Reviews,,2024-12-10,Tercia West,UK,Global,Lidl,Individualistic,4,,"Although they may not have significant variations of one item, what they have is good quality and value for money",,"Although they may not have significant variations of one item, what they have is good quality and value for money",0.067,0.712,0.222,0.573,0.5375,0.7375,positive,0.8441354632377625,1.0
Google_Reviews,,2018-12-10,danny newey,UK,Global,Lidl,Individualistic,4,,Fairly large store with a very good selection of UK brands as well as more exotic and unknown to most products which is good for discovering new tastes and meal ideas. Food quality is very good (a damn sight better than Tesco) and the ...aria-label: Read more of danny newey's review | More,,Fairly large store with a very good selection of UK brands as well as more exotic and unknown to most products which is good for discovering new tastes and meal ideas. Food quality is very good (a damn sight better than Tesco) and the ...aria-label: Read more of danny newey's review More,0.047,0.727,0.226,0.884,0.48088744588744586,0.5952597402597403,positive,0.956624448299408,1.0
Google_Reviews,,2020-12-10,lucy florant,UK,Global,Lidl,Individualistic,2,,"While I was in the queue the lady that served me was chatting away to a member of staff who was sitting next to her who also was serving someone else this is not acceptable when serving customers, I heard all her business about what she ...aria-label: Read more of lucy florant's review | More",,"While I was in the queue the lady that served me was chatting away to a member of staff who was sitting next to her who also was serving someone else this is not acceptable when serving customers, I heard all her business about what she ...aria-label: Read more of lucy florant's review More",0.036,0.964,0.0,-0.2411,0.3333333333333333,0.3333333333333333,neutral,0.5260883569717407,0.0
Google_Reviews,,2023-12-10,Chel Skii,UK,Global,Lidl,Individualistic,5,,"Fresh bakery worth it... also free parking. However they need to stock more. 
 
 Update as today 22.02.23 There are NO shortages of cucumbers, peppers or tomatos in store today. Dont believe all the hype on the news....theres loads. Shelves full as usual.",,"Fresh bakery worth it... also free parking. However they need to stock more. Update as today 22.02.23 There are NO shortages of cucumbers, peppers or tomatos in store today. Dont believe all the hype on the news....theres loads. Shelves full as usual.",0.036,0.776,0.188,0.736,0.26666666666666666,0.45,positive,0.7502561211585999,1.0
Google_Reviews,,2018-12-10,Jessica King,UK,Global,Lidl,Individualistic,5,,We adore Lidl as they never fail to fill the cupboard fridge and freezer for an amazing price. A fortnight shop for us (2 adults and 2 kids) is around the £100 mark which is excellent as this includes fresh meat juices and all the packed ...aria-label: Read more of Jessica King's review | More,,We adore Lidl as they never fail to fill the cupboard fridge and freezer for an amazing price. A fortnight shop for us (2 adults and 2 kids) is around the 100 mark which is excellent as this includes fresh meat juices and all the packed ...aria-label: Read more of Jessica King's review More,0.0,0.751,0.249,0.9455,0.525,0.6166666666666667,positive,0.9777268767356873,1.0
Google_Reviews,,2025-02-10,monty taylor,UK,Global,Lidl,Individualistic,5,,The price of food has gotten reduced at most shops and why I shop at Lidl. prices a little bit lower. Money goes a bit further,,The price of food has gotten reduced at most shops and why I shop at Lidl. prices a little bit lower. Money goes a bit further,0.071,0.929,0.0,-0.2315,0.10416666666666667,0.5,neutral,0.603057324886322,0.0
Google_Reviews,,2021-12-10,Corina Badeanu,UK,Global,Lidl,Individualistic,5,,"Lidl is Lidl everywhere, but this Lidl is the best because it has a fresh orange juice machine right next to the entrance door, on the right hand side. 
 I love the fact that you only have to press one button of the huge machine and ...aria-label: Read more of Corina Badeanu's review | More",,"Lidl is Lidl everywhere, but this Lidl is the best because it has a fresh orange juice machine right next to the entrance door, on the right hand side. I love the fact that you only have to press one button of the huge machine and ...aria-label: Read more of Corina Badeanu's review More",0.0,0.692,0.308,0.9744,0.3771428571428571,0.5371428571428571,positive,0.9714339375495911,1.0
Google_Reviews,,2019-12-10,Don Duke,UK,Global,Lidl,Individualistic,1,,"Well... it's Lidl. What is there to say. Always a deal to be had. 
 
 Change in review... ...aria-label: Read more of Don Duke's review | More",,Well... it's Lidl. What is there to say. Always a deal to be had. Change in review... ...aria-label: Read more of Don Duke's review More,0.0,0.92,0.08,0.2732,0.5,0.5,neutral,0.7451079487800598,0.0
Google_Reviews,,2018-12-10,Graham Styles,UK,Global,Lidl,Individualistic,2,,"There's no doubt that their prices are cheaper; sometimes significantly so. They don't stock a complete range of goods, so you'll probably need to visit another supermarket to compete your shop. Beware of the parking. I visited on a wet ...aria-label: Read more of Graham Styles's review | More",,"There's no doubt that their prices are cheaper; sometimes significantly so. They don't stock a complete range of goods, so you'll probably need to visit another supermarket to compete your shop. Beware of the parking. I visited on a wet ...aria-label: Read more of Graham Styles's review More",0.0,0.957,0.043,0.2755,0.275,0.5349999999999999,neutral,0.5539059638977051,0.0
Google_Reviews,,2019-09-26,Bola George,UK,Global,Lidl,Individualistic,4,,To be clear the reason why I am given four stars is because of the staff at the self service checkout on 26/09/2019 at 19.10pm who did not assist me to put through one item at the self service till as I was not sure if it needed weighing or ...aria-label: Read more of Bola George's review | More,,To be clear the reason why I am given four stars is because of the staff at the self service checkout on 26 09 2019 at 19.10pm who did not assist me to put through one item at the self service till as I was not sure if it needed weighing or ...aria-label: Read more of Bola George's review More,0.031,0.927,0.042,0.1625,0.2125,0.5680555555555555,neutral,0.5912860035896301,0.0
Google_Reviews,,2018-12-10,sean bell,UK,Global,Lidl,Individualistic,3,,"Good produce fairly priced with fresh instore baked breads & pastries,good selection of general groceries & weekly varying special offers on both food & nonfood items. Very small car park & too few staff on checkouts at all times resulting in lengthy queues",,"Good produce fairly priced with fresh instore baked breads pastries,good selection of general groceries weekly varying special offers on both food nonfood items. Very small car park too few staff on checkouts at all times resulting in lengthy queues",0.0,0.82,0.18,0.7845,0.21026785714285717,0.4614285714285714,positive,0.8740696310997009,1.0
Google_Reviews,,2023-12-10,Margaret Krukowska,UK,Global,Lidl,Individualistic,1,,I was shopping at Lidl Lewisham on Lee High Road around 11 am (17.02.2023) when I slipped on the item shown in the photo. There was absolutely no staff to help me when I fell on the floor and when I eventually got to the checkout and ...aria-label: Read more of Margaret Krukowska's review | More,,I was shopping at Lidl Lewisham on Lee High Road around 11 am (17.02.2023) when I slipped on the item shown in the photo. There was absolutely no staff to help me when I fell on the floor and when I eventually got to the checkout and ...aria-label: Read more of Margaret Krukowska's review More,0.043,0.911,0.046,0.0534,0.265,0.61,negative,0.7133539915084839,-1.0
Google_Reviews,,2024-12-10,Chris,UK,Global,Lidl,Individualistic,5,,My favourite supermarket. I go here every day it has everything and you get things every month from different countries. I think this week is asian week,,My favourite supermarket. I go here every day it has everything and you get things every month from different countries. I think this week is asian week,0.0,1.0,0.0,0.0,0.0,0.3,positive,0.974682629108429,1.0
Google_Reviews,,2020-12-10,Patsy Ari,UK,Global,Lidl,Individualistic,5,,"Shopping at lidl is so easy and relaxing,easy to get to by bus and lots of parking.Seeing the cleanliness of the store is very important to me.You are able to buy quality and freshness with ease knowing saving money at the same time.It is a ...aria-label: Read more of Patsy Ari's review | More",,"Shopping at lidl is so easy and relaxing,easy to get to by bus and lots of parking.Seeing the cleanliness of the store is very important to me.You are able to buy quality and freshness with ease knowing saving money at the same time.It is a ...aria-label: Read more of Patsy Ari's review More",0.0,0.857,0.143,0.8092,0.40888888888888886,0.5972222222222222,positive,0.9556804299354553,1.0
Google_Reviews,,2019-12-10,"Delroy ""Nightman"" Spencer",UK,Global,Lidl,Individualistic,5,,"I use to shop here a while back and I'm talking 2-3 years ago but I switched to on line as it was convenient etc etc but.... I was passing and stopped off to grab a loaf of bread and was astonished to see the whole store has had a complete ...aria-label: Read more of Delroy ""Nightman"" Spencer's review | More",,"I use to shop here a while back and I'm talking 2-3 years ago but I switched to on line as it was convenient etc etc but.... I was passing and stopped off to grab a loaf of bread and was astonished to see the whole store has had a complete ...aria-label: Read more of Delroy ""Nightman"" Spencer's review More",0.037,0.91,0.053,0.2617,0.26,0.36,neutral,0.5494096279144287,0.0
Google_Reviews,,2016-12-10,Andi Cartwright,UK,Global,Lidl,Individualistic,4,,"What it does, it does it simply and well! Supermarket is visible from the road and has ample car park. Ailes are spacious and products are displayed well, although sometimes the labelling goes amiss. It always has a good selection of ...aria-label: Read more of Andi Cartwright's review | More",,"What it does, it does it simply and well! Supermarket is visible from the road and has ample car park. Ailes are spacious and products are displayed well, although sometimes the labelling goes amiss. It always has a good selection of ...aria-label: Read more of Andi Cartwright's review More",0.0,0.862,0.138,0.75,0.425,0.4892857142857143,positive,0.9280003309249878,1.0
Google_Reviews,,2018-12-10,ugne mikenaite,UK,Global,Lidl,Individualistic,3,,"Had a quick shopping. Was so quite.. Just like in hospital. Wasn't happy with the assistant guy who was looking fter self checkout section. He wasn't helpful at all, most of the customers were struggling and he was shouting what should they do instead of coming to explain.",,"Had a quick shopping. Was so quite.. Just like in hospital. Wasn't happy with the assistant guy who was looking fter self checkout section. He wasn't helpful at all, most of the customers were struggling and he was shouting what should they do instead of coming to explain.",0.147,0.798,0.055,-0.6234,0.5444444444444444,0.6666666666666666,negative,0.8849338889122009,-1.0
Google_Reviews,,2017-12-10,Manuella D.,UK,Global,Lidl,Individualistic,5,,"The staff is smiley and happy to help. Products are very good for the price. We can vary the meals cause they do French week, German week, Hungarian, Italian, etc.",,"The staff is smiley and happy to help. Products are very good for the price. We can vary the meals cause they do French week, German week, Hungarian, Italian, etc.",0.0,0.679,0.321,0.9061,0.34199999999999997,0.35600000000000004,positive,0.9685301184654236,1.0
Google_Reviews,,2017-12-10,sarah varley,UK,Global,Lidl,Individualistic,5,,This whole shop has just been re- fitted. Its looking good. There is always somewhere to park- just remember to scan your receipt as you leave to avoid a parking fine.,,This whole shop has just been re- fitted. Its looking good. There is always somewhere to park- just remember to scan your receipt as you leave to avoid a parking fine.,0.097,0.769,0.134,0.3182,0.4388888888888889,0.5,positive,0.9226264953613281,1.0
Google_Reviews,,2019-12-10,Suzy Wilkinson,UK,Global,Lidl,Individualistic,5,,As All ways a great experience. I have just come back from hols so needed every thing although as I am trying to lose weight only bought healthy options. I was a bit distracted logging my car so I hope I did it right. Wm15kuuv!,,As All ways a great experience. I have just come back from hols so needed every thing although as I am trying to lose weight only bought healthy options. I was a bit distracted logging my car so I hope I did it right. Wm15kuuv!,0.092,0.722,0.185,0.7327,0.3314285714285714,0.5571428571428572,positive,0.9234379529953003,1.0
Google_Reviews,,2021-12-10,Jean Miller,UK,Global,Lidl,Individualistic,5,,"Love this store. Became my main supermarket at the start of the lockdown. A good range of products, very reseasonably priced and there are always discounts available. Love their homeware offers, I always like to see what they have.",,"Love this store. Became my main supermarket at the start of the lockdown. A good range of products, very reseasonably priced and there are always discounts available. Love their homeware offers, I always like to see what they have.",0.0,0.717,0.283,0.93,0.3666666666666667,0.40476190476190477,positive,0.9757059216499329,1.0
Google_Reviews,,2023-12-10,Michelle Walker,UK,Global,Lidl,Individualistic,4,,Fantastically priced items in store especially the bakery. There is always some weekend special on products in store so pop down to your local store and remember to bring your own bags.,,Fantastically priced items in store especially the bakery. There is always some weekend special on products in store so pop down to your local store and remember to bring your own bags.,0.0,0.92,0.08,0.4019,0.16031746031746033,0.572063492063492,positive,0.9657145738601685,1.0
Google_Reviews,,2023-12-10,Sonia C.,UK,Global,Lidl,Individualistic,3,,Today I had a bad experience with one of the Lidl employee: a very rude behaviour from a Male Eastern Europe. I haven't reported him yet because I was shocked and had to walk away to understand what happened and why. A person like that should not work in a customer service.,,Today I had a bad experience with one of the Lidl employee: a very rude behaviour from a Male Eastern Europe. I haven't reported him yet because I was shocked and had to walk away to understand what happened and why. A person like that should not work in a customer service.,0.153,0.805,0.042,-0.7645,-0.44749999999999995,0.5866666666666667,negative,0.928564727306366,-1.0
Google_Reviews,,2025-02-10,Tanya Jones,UK,Global,Lidl,Individualistic,5,,"Well stocked shelves, lots of variety and helpful staff.",,"Well stocked shelves, lots of variety and helpful staff.",0.0,0.588,0.412,0.5994,0.0,0.0,positive,0.9617305397987366,1.0
Google_Reviews,,2017-12-10,Maurizio Muratore,UK,Global,Lidl,Individualistic,5,,"Ok I am a great fan of Lidl but it depends on what you are looking for. Especially good for fruits, vegetables and bread. Good selection of salamis and great wines! What really annoys me is the people who take things from the fridge and ...aria-label: Read more of Maurizio Muratore's review | More",,"Ok I am a great fan of Lidl but it depends on what you are looking for. Especially good for fruits, vegetables and bread. Good selection of salamis and great wines! What really annoys me is the people who take things from the fridge and ...aria-label: Read more of Maurizio Muratore's review More",0.059,0.657,0.284,0.9407,0.65,0.6000000000000001,positive,0.8836287260055542,1.0
Google_Reviews,,2019-12-10,David Paris,UK,Global,Lidl,Individualistic,3,,"Often out of stock of popular products, have asked all of the managers to increase their portfolio of plastic free products. They've said it is impossible to get things like potatoes, toilet paper and mushrooms in non-plastic packaging. ...aria-label: Read more of David Paris's review | More",,"Often out of stock of popular products, have asked all of the managers to increase their portfolio of plastic free products. They've said it is impossible to get things like potatoes, toilet paper and mushrooms in non-plastic packaging. ...aria-label: Read more of David Paris's review More",0.0,0.794,0.206,0.872,0.21666666666666667,0.6166666666666667,negative,0.5881806015968323,-1.0
Google_Reviews,,2016-12-10,Julian Joyland,UK,Global,Lidl,Individualistic,4,,"No complaints. Has good selection. Has car park, but remember to input your car registration against your receipt just past the checkout to avoid a parking fine.",,"No complaints. Has good selection. Has car park, but remember to input your car registration against your receipt just past the checkout to avoid a parking fine.",0.089,0.728,0.183,0.2451,0.2888888888888889,0.45,positive,0.7910935282707214,1.0
Google_Reviews,,2024-12-10,stephen dyal,UK,Global,Lidl,Individualistic,4,,I went in for certain items all were available basic stuff toilet paper and the like decent price quick in and out.,,I went in for certain items all were available basic stuff toilet paper and the like decent price quick in and out.,0.0,0.813,0.187,0.5574,0.18015873015873016,0.3771825396825397,positive,0.5254818797111511,1.0
Google_Reviews,,2020-12-10,claudette Rigg,UK,Global,Lidl,Individualistic,3,,Like their fresh fruits. It's ok within reasons. Staffs are not the best though they're rough around the edge. They need training on customer service skills. They're such turn off...,,Like their fresh fruits. It's ok within reasons. Staffs are not the best though they're rough around the edge. They need training on customer service skills. They're such turn off...,0.093,0.715,0.192,0.3883,0.33999999999999997,0.44000000000000006,negative,0.5652567744255066,-1.0
Google_Reviews,,2021-12-10,Sharon Williams,UK,Global,Lidl,Individualistic,5,,"Convenient, staff very helpful and polite. Needs more Caribbean products. Dried red kidney beans, Gungu peas, Ackee, macaroni, cheese granules, boxed pineapple juice, plantain, yams & sweet potato. More assortment of fresh fish I.e. cod, red bream, salmon steaks, snappers & dried salted cod etc....",,"Convenient, staff very helpful and polite. Needs more Caribbean products. Dried red kidney beans, Gungu peas, Ackee, macaroni, cheese granules, boxed pineapple juice, plantain, yams sweet potato. More assortment of fresh fish I.e. cod, red bream, salmon steaks, snappers dried salted cod etc....",0.0,0.822,0.178,0.8251,0.1611111111111111,0.40555555555555556,positive,0.8195753693580627,1.0
Google_Reviews,,2021-12-10,Jenn R,UK,Global,Lidl,Individualistic,4,,It's an average Lidl. Doesn't have the full bakery like Bestwood St or Charlton but does have fresh orange juice machine. Fairly large middle of Lidl section. Smaller weekly food deals than other locations.,,It's an average Lidl. Doesn't have the full bakery like Bestwood St or Charlton but does have fresh orange juice machine. Fairly large middle of Lidl section. Smaller weekly food deals than other locations.,0.0,0.872,0.128,0.5719,0.08418367346938775,0.3933673469387755,neutral,0.5879286527633667,0.0
Google_Reviews,,2020-12-10,Sazc,UK,Global,Lidl,Individualistic,3,,"This store is going down hill. Seeing more mouldy produce. Tried to inform the staff member and she walked away from me as she didn't want to help. Most times, you can't find any staff on the floor. No soya milk now for around 2 weeks. Even ...aria-label: Read more of Sazc's review | More",,"This store is going down hill. Seeing more mouldy produce. Tried to inform the staff member and she walked away from me as she didn't want to help. Most times, you can't find any staff on the floor. No soya milk now for around 2 weeks. Even ...aria-label: Read more of Sazc's review More",0.1,0.9,0.0,-0.569,0.36888888888888893,0.45777777777777773,negative,0.9116799831390381,-1.0
Google_Reviews,,2022-12-10,Stephanie Sunassee,UK,Global,Lidl,Individualistic,5,,Great for a quick shopping always very busy because of it's location but all so convenient. Highly recommended for a quick spot of shopping to top up on essentials,,Great for a quick shopping always very busy because of it's location but all so convenient. Highly recommended for a quick spot of shopping to top up on essentials,0.0,0.77,0.23,0.7773,0.37611111111111106,0.53,positive,0.967564046382904,1.0
Google_Reviews,,2020-12-10,M Olaniji,UK,Global,Lidl,Individualistic,4,,Convenient place to shop with adequate parking facilities. The downside is that there's no facilities to ease yourself when pressed. Make sure to empty your bladder if you plan on shopping big,,Convenient place to shop with adequate parking facilities. The downside is that there's no facilities to ease yourself when pressed. Make sure to empty your bladder if you plan on shopping big,0.155,0.672,0.173,0.1779,0.18333333333333332,0.45555555555555555,neutral,0.4923571050167084,0.0
Google_Reviews,,2019-12-10,JK s,UK,Global,Lidl,Individualistic,3,,"I happened to see many shoppers leave the store premises as there wasn't enough car park space available. 
 But it is not possible to expand given the location. ...aria-label: Read more of JK s's review | More",,I happened to see many shoppers leave the store premises as there wasn't enough car park space available. But it is not possible to expand given the location. ...aria-label: Read more of JK s's review More,0.088,0.817,0.096,0.3235,0.31666666666666665,0.5666666666666667,negative,0.5478652119636536,-1.0
Google_Reviews,,2019-12-10,Max Mazourov,UK,Global,Lidl,Individualistic,2,,"Lidl quality in general has gone down, meat tastes of nothing and vegetables go off in 24 hours. This paricular branch also suffers from useless staff that is nowhere to be found most of the time. Watch out for the 1.5hr parking limit - if you are a minute late you will face a £90 fine",,"Lidl quality in general has gone down, meat tastes of nothing and vegetables go off in 24 hours. This paricular branch also suffers from useless staff that is nowhere to be found most of the time. Watch out for the 1.5hr parking limit - if you are a minute late you will face a 90 fine",0.097,0.873,0.03,-0.6249,-0.08412698412698412,0.4698412698412699,negative,0.9402297139167786,-1.0
Google_Reviews,,2022-12-10,KC Coker,UK,Global,Lidl,Individualistic,3,,Lidi has lost its touch now.. no more cheap and cheerful! I love buying plants there.. Now you can't even get a decent good plants anymore. (My opinion) most of my favourites items are no longer there..((,,Lidi has lost its touch now.. no more cheap and cheerful! I love buying plants there.. Now you can't even get a decent good plants anymore. (My opinion) most of my favourites items are no longer there..((,0.137,0.635,0.228,0.7547,0.3595238095238095,0.6523809523809524,negative,0.9035621881484985,-1.0
Google_Reviews,,2023-12-10,John Barrett,UK,Global,Lidl,Individualistic,4,,"Great value, great choice. Only 4 stars as I have noticed that as more people have turned to them as a cheaper equal, the prices have risen considerably.",,"Great value, great choice. Only 4 stars as I have noticed that as more people have turned to them as a cheaper equal, the prices have risen considerably.",0.0,0.702,0.298,0.891,0.3666666666666667,0.6166666666666667,positive,0.7791380882263184,1.0
Google_Reviews,,2015-12-10,dingwall 2020 auctions Motors,UK,Global,Lidl,Individualistic,1,,disgusted that they are fining customers £50 parking fine if you dont notify the cashier your registration on your car and the notice is the size of a business card at the till. THIS SIGN SHOULD BE DISPLAYED FOR ALL TO SEE WHEN ENTERING THE STORE,,disgusted that they are fining customers 50 parking fine if you dont notify the cashier your registration on your car and the notice is the size of a business card at the till. THIS SIGN SHOULD BE DISPLAYED FOR ALL TO SEE WHEN ENTERING THE STORE,0.069,0.894,0.037,-0.3818,-0.29166666666666663,0.75,negative,0.8929247856140137,-1.0
Google_Reviews,,2018-12-10,Matt Collins,UK,Global,Lidl,Individualistic,4,,"Excellent, unbeatable value across the store, Lidl offers great choices for those on a budget or just pulling the purse strings. ...aria-label: Read more of Matt Collins's review | More",,"Excellent, unbeatable value across the store, Lidl offers great choices for those on a budget or just pulling the purse strings. ...aria-label: Read more of Matt Collins's review More",0.0,0.718,0.282,0.8807,0.5800000000000001,0.55,positive,0.9557186365127563,1.0
Google_Reviews,,2023-12-10,Michaelangelo Olinares,UK,Global,Lidl,Individualistic,4,,Good place to shop however queue times during busy hours could last 5-10 mins,,Good place to shop however queue times during busy hours could last 5-10 mins,0.0,0.818,0.182,0.4404,0.26666666666666666,0.32222222222222224,neutral,0.5269882082939148,0.0
Google_Reviews,,2015-12-10,Nigel Williams,UK,Global,Lidl,Individualistic,3,,Good discount supermarket with a wide range of products on offer. However it is always busy and long queues at the checkout. I've often returned items and walked out empty handed rather than endure another long wait.,,Good discount supermarket with a wide range of products on offer. However it is always busy and long queues at the checkout. I've often returned items and walked out empty handed rather than endure another long wait.,0.045,0.882,0.073,0.2732,0.08333333333333333,0.43333333333333335,negative,0.3839987516403198,-1.0
Google_Reviews,,2021-12-10,Paul Emmett,UK,Global,Lidl,Individualistic,5,,"Great place to shop. The staff are all hardworking and attentive. On a recent visit I most most impressed with Mark on the till, so cheerful, polite and helpful!",,"Great place to shop. The staff are all hardworking and attentive. On a recent visit I most most impressed with Mark on the till, so cheerful, polite and helpful!",0.0,0.62,0.38,0.9465,0.5285714285714286,0.7000000000000001,positive,0.980688214302063,1.0
Google_Reviews,,2018-12-10,Francis Radloff,UK,Global,Lidl,Individualistic,5,,"All your dreams will come true. I don't need to book holidays since Lidl came to my neighbourhood. If you haven't experienced it, why not? From the 'fun' aisles with random products such as a welder or Bluetooth speaker, to the fastest checkout operators in the world - your heart will be lifted higher than you thought possible.",,"All your dreams will come true. I don't need to book holidays since Lidl came to my neighbourhood. If you haven't experienced it, why not? From the 'fun' aisles with random products such as a welder or Bluetooth speaker, to the fastest checkout operators in the world - your heart will be lifted higher than you thought possible.",0.04,0.779,0.181,0.8624,0.17142857142857143,0.6071428571428571,positive,0.9690635204315186,1.0
Google_Reviews,,2017-12-10,josephine iwelu,UK,Global,Lidl,Individualistic,3,,I shop here often I found most of their staff very helpful except an Asian guy who was very unhelpful.When I bought to his attention that the whole batch of carrots was out of date. ...aria-label: Read more of josephine iwelu's review | More,,I shop here often I found most of their staff very helpful except an Asian guy who was very unhelpful.When I bought to his attention that the whole batch of carrots was out of date. ...aria-label: Read more of josephine iwelu's review More,0.0,0.931,0.069,0.4754,0.29999999999999993,0.35714285714285715,negative,0.4217894673347473,-1.0
Google_Reviews,,2017-12-10,Will Fry,UK,Global,Lidl,Individualistic,4,,"Not the best shopping experience, but I gladly go there because of the outrageously good prices. ...aria-label: Read more of Will Fry's review | More",,"Not the best shopping experience, but I gladly go there because of the outrageously good prices. ...aria-label: Read more of Will Fry's review More",0.156,0.626,0.218,0.4526,0.64,0.5800000000000001,positive,0.7830787897109985,1.0
Google_Reviews,,2020-12-10,Nazareno Tribouley,UK,Global,Lidl,Individualistic,4,,"A bit understaffed and staff can be a bit grumpy at times. 
 Vegetables are gone pretty quickly which is a shame, any time I've been there in the afternoon I found next to nothing left. 
 Other than that, what you would expect from a Lidl.",,"A bit understaffed and staff can be a bit grumpy at times. Vegetables are gone pretty quickly which is a shame, any time I've been there in the afternoon I found next to nothing left. Other than that, what you would expect from a Lidl.",0.063,0.872,0.065,0.0258,0.09166666666666665,0.375,negative,0.9043658971786499,-1.0
Google_Reviews,,2020-12-10,Denise,UK,Global,Lidl,Individualistic,5,,Very clean store always stocked up with what you need friendly staff on hand to accommodate and I go there all the time they deserve 5 star ratings in my opinion,,Very clean store always stocked up with what you need friendly staff on hand to accommodate and I go there all the time they deserve 5 star ratings in my opinion,0.0,0.749,0.251,0.8553,0.4258333333333334,0.7050000000000001,positive,0.9683983325958252,1.0
Google_Reviews,,2017-12-10,Rad Did,UK,Global,Lidl,Individualistic,5,,"Very big store with huge variety of food. They also have international section, clothing, house appliances and bakery section! If you come in the morning, the smell of hot chocolate croissant just forces you to by a bag",,"Very big store with huge variety of food. They also have international section, clothing, house appliances and bakery section! If you come in the morning, the smell of hot chocolate croissant just forces you to by a bag",0.0,0.935,0.065,0.3802,0.16249999999999998,0.47000000000000003,positive,0.9415176510810852,1.0
Google_Reviews,,2018-12-10,Joshua Bennett,UK,Global,Lidl,Individualistic,4,,"Good products, low prices. Unfortunately there are often long-ish queues. Well worth the wait though. Also the bananas are always bruised!",,"Good products, low prices. Unfortunately there are often long-ish queues. Well worth the wait though. Also the bananas are always bruised!",0.163,0.578,0.26,0.4003,0.14375,0.5,positive,0.8232126235961914,1.0
Google_Reviews,,2023-12-10,Richie Cevallos,UK,Global,Lidl,Individualistic,1,,"Very bad experience, we come to Lidl 3 or 4 times a week during many years, and my expenses is normally over £100 but this time Michael the manager was very rude over the counter. ...aria-label: Read more of Richie Cevallos's review | More",,"Very bad experience, we come to Lidl 3 or 4 times a week during many years, and my expenses is normally over 100 but this time Michael the manager was very rude over the counter. ...aria-label: Read more of Richie Cevallos's review More",0.143,0.857,0.0,-0.7805,0.05833333333333337,0.6327777777777778,negative,0.9075453877449036,-1.0
Google_Reviews,,2025-11-10,Remigijus Montrimas,UK,Global,Lidl,Individualistic,5,,Good lidless shop in Lewisham,,Good lidless shop in Lewisham,0.0,0.58,0.42,0.4404,0.7,0.6000000000000001,positive,0.6676349639892578,1.0
Google_Reviews,,2025-06-10,Cuong Nguyen,UK,Global,Lidl,Individualistic,5,,Do not forget to scan the bill into terminal for free parking car,,Do not forget to scan the bill into terminal for free parking car,0.0,0.689,0.311,0.608,0.4,0.8,neutral,0.6726730465888977,0.0
Google_Reviews,,2023-12-10,Yijing Yang,UK,Global,Lidl,Individualistic,3,,Not a regular visitor but when I visited a lot of stuff have been sold out. Display is a bit of a mess (perhaps lack of staff to restock and organise),,Not a regular visitor but when I visited a lot of stuff have been sold out. Display is a bit of a mess (perhaps lack of staff to restock and organise),0.176,0.824,0.0,-0.7351,-0.0875,0.12596153846153846,negative,0.803266167640686,-1.0
Google_Reviews,,2017-12-10,Esther Roberts,UK,Global,Lidl,Individualistic,4,,"Good range of products, changing selection of various home/hobby/garden/fashion accessories every couple of weeks. Downside is the lack of open tills at fairly busy times!",,"Good range of products, changing selection of various home hobby garden fashion accessories every couple of weeks. Downside is the lack of open tills at fairly busy times!",0.141,0.769,0.089,-0.1759,0.20625,0.47500000000000003,positive,0.8588420152664185,1.0
